STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,FINANCING_SCHEME,Financing scheme,FINANCING_SCHEME_REV,Revenues of financing schemes,FUNCTION,Health function,MODE_PROVISION,Mode of provision,PROVIDER,Health care provider,FACTOR_PROVISION,Factor of provision,ASSET_TYPE,Asset type,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,BASE_PER,Base period,CURRENCY,Currency,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,8.904,,,,,,B,Time series break,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,10.591,,,,,,B,Time series break,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,9.007,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,9.091,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,9.169,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,9.325,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,9.511,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,10.674,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,10.388,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,10.506,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,10.31,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,10.292,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,10.747,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,9.476,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,10.237,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,10.098,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,10.098,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,10.152,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,10.719,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1992,,7.956,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1993,,8.289,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1994,,8.077,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,7.771,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,7.839,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,DNK,Denmark,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,7.75,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,TUR,Türkiye,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,4.285,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,18.582,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2021,,17.299,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2022,,16.496,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,16.683,,,,,,E,Estimated value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,16.197,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,16.14,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,16.12,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,15.951,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,16.141,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,16.401,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,16.693,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,16.638,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,16.516,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,16.553,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1992,,12.194,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1993,,12.451,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1994,,12.388,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,12.497,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1996,,12.467,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,12.373,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,12.357,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,12.343,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,12.49,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,13.168,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,13.995,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,14.506,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,14.551,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,14.579,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,14.709,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,14.918,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,15.207,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,USA,United States,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,16.201,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,6.33,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,5.986,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2023,,8.54,,,,,,P,Provisional value,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1995,,5.701,,,,,,B,Time series break,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1997,,5.596,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1998,,5.593,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,1999,,5.769,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,5.863,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,6.177,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,6.351,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,6.341,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,6.164,,,,,,,,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,5.701,,,,,,B,Time series break,,,,,0,Units,1,One
DATAFLOW,OECD.ELS.HD:DSD_SHA@DF_SHA(1.0),Health expenditure and financing,I,CZE,Czechia,A,Annual,EXP_HEALTH,Expenditure,PT_B1GQ,Percentage of GDP,_T,Total,_Z,Not application,_T,Total,_T,Total,_T,Total,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,6.524,,,,,,B,Time series break,,,,,0,Units,1,One
